accident_id,easting,northing,has_coords,accident_date,year,month,weekday,hour,time_24h,num_vehicles,vehicles_bin,num_casualties,road_class,road_surface,lighting_conditions,weather_conditions,severity,casualty_severity
32D1006,428511,433057,True,2016-02-13,2016,2,Saturday,19,1911,2,2,2,B,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
32E0496,440576,432104,True,2016-02-14,2016,2,Sunday,10,1025,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
32E0497,426032,435589,True,2016-02-14,2016,2,Sunday,10,1028,2,2,1,B,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32E0890,427998,434352,True,2016-02-14,2016,2,Sunday,14,1455,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32F0462,426871,437555,True,2016-02-15,2016,2,Monday,10,1045,3,3+,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32F0462,426871,437555,True,2016-02-15,2016,2,Monday,10,1045,3,3+,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32F0709,434799,429074,True,2016-02-15,2016,2,Monday,12,1256,1,1,1,Unclassified,Frost / Ice,Daylight: street lights present,Fine without high winds,Serious,Serious
32F1106,430003,432901,True,2016-02-15,2016,2,Monday,8,830,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32F1408,429810,424615,True,2016-02-15,2016,2,Monday,18,1847,1,1,1,Unclassified,Frost / Ice,Darkness: no street lighting,Raining without high winds,Slight,Slight
32F1793,430584,438148,True,2016-02-15,2016,2,Monday,22,2244,3,3+,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
32G0261,443407,445396,True,2016-02-16,2016,2,Tuesday,8,805,3,3+,1,A,Frost / Ice,Daylight: street lights present,Fine without high winds,Slight,Slight
32G0429,420675,440811,True,2016-02-16,2016,2,Tuesday,10,1020,5,3+,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32G0480,426888,438864,True,2016-02-16,2016,2,Tuesday,10,1000,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32G1099,430051,431064,True,2016-02-16,2016,2,Tuesday,16,1616,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32G1604,430421,433462,True,2016-02-16,2016,2,Tuesday,20,2027,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32G1701,429099,426571,True,2016-02-16,2016,2,Tuesday,21,2132,1,1,1,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32H0532,428838,440110,True,2016-02-17,2016,2,Wednesday,10,1054,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Unknown,Slight,Slight
32H0896,431923,434803,True,2016-02-16,2016,2,Tuesday,15,1530,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
32H1090,425600,440033,True,2016-02-17,2016,2,Wednesday,17,1715,1,1,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Unknown,Slight,Slight
32H1254,432145,435890,True,2016-02-17,2016,2,Wednesday,19,1905,4,3+,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
32H1634,425412,440392,True,2016-02-18,2016,2,Thursday,22,2222,1,1,1,Unclassified,Frost / Ice,Daylight: street lights present,Raining without high winds,Slight,Slight
32H1691,429702,433456,True,2016-02-17,2016,2,Wednesday,18,1830,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
32I0253,440004,442847,True,2016-02-18,2016,2,Thursday,8,805,1,1,1,Unclassified,Frost / Ice,Daylight: street lights present,Fine without high winds,Slight,Slight
32I0469,432128,429220,True,2016-02-18,2016,2,Thursday,16,1651,2,2,1,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32I0593,420715,440962,True,2016-02-18,2016,2,Thursday,12,1209,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
32I0616,429028,437510,True,2016-02-18,2016,2,Thursday,12,1220,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32I0887,419503,445035,True,2016-02-18,2016,2,Thursday,14,1458,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
32I1129,421775,435372,True,2016-02-18,2016,2,Thursday,17,1700,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
32I1145,420303,445745,True,2016-02-15,2016,2,Monday,11,1115,1,1,1,Unclassified,Dry,Daylight: street lights present,Unknown,Serious,Serious
32I1264,427248,439081,True,2016-02-18,2016,2,Thursday,18,1800,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32I1269,421717,435131,True,2016-02-18,2016,2,Thursday,18,1805,1,1,1,B,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32I1408,430724,439242,True,2016-02-18,2016,2,Thursday,19,1915,2,2,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32I1532,427937,435732,True,2016-02-18,2016,2,Thursday,20,2020,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
32I1679,427554,434485,True,2016-02-18,2016,2,Thursday,21,2140,2,2,4,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32I1679,427554,434485,True,2016-02-18,2016,2,Thursday,21,2140,2,2,4,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32I1679,427554,434485,True,2016-02-18,2016,2,Thursday,21,2140,2,2,4,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32I1679,427554,434485,True,2016-02-18,2016,2,Thursday,21,2140,2,2,4,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32J0881,421020,434317,True,2016-02-18,2016,2,Thursday,7,730,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
32J1040,430505,432719,True,2016-02-19,2016,2,Friday,16,1613,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
32J1536,430706,427466,True,2016-02-19,2016,2,Friday,20,2050,1,1,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Snowing with high winds,Slight,Slight
32J1632,428113,435276,True,2016-02-19,2016,2,Friday,21,2100,1,1,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32J1798,426513,435659,True,2016-02-19,2016,2,Friday,23,2340,2,2,2,B,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32J1798,426513,435659,True,2016-02-19,2016,2,Friday,23,2340,2,2,2,B,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32K0561,429621,428104,True,2016-02-20,2016,2,Saturday,10,1030,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32K0925,442170,443052,True,2016-02-19,2016,2,Friday,21,2110,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
32L0367,429775,438891,True,2016-02-21,2016,2,Sunday,8,810,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Serious,Serious
32M0294,433365,436190,True,2016-02-22,2016,2,Monday,8,834,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32M0468,433125,435706,True,2016-02-22,2016,2,Monday,11,1106,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32M1006,431233,434797,True,2016-02-22,2016,2,Monday,16,1605,4,3+,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32M1006,431233,434797,True,2016-02-22,2016,2,Monday,16,1605,4,3+,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32M1163,432303,434915,True,2016-02-22,2016,2,Monday,16,1615,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32M1187,431767,434950,True,2016-02-22,2016,2,Monday,17,1719,3,3+,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32N0241,442023,430738,True,2016-02-23,2016,2,Tuesday,8,812,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32N0682,418450,445772,True,2016-02-23,2016,2,Tuesday,12,1258,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32N1415,435025,436912,True,2016-02-23,2016,2,Tuesday,9,910,1,1,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
32O0462,437793,432487,True,2016-02-24,2016,2,Wednesday,10,1040,3,3+,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32O0462,437793,432487,True,2016-02-24,2016,2,Wednesday,10,1040,3,3+,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32O0549,437308,435785,True,2016-02-09,2016,2,Tuesday,15,1555,1,1,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
32P0090,421932,432859,True,2016-02-25,2016,2,Thursday,1,159,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32P0195,428545,432103,True,2016-02-25,2016,2,Thursday,6,652,1,1,1,A,Frost / Ice,Daylight: street lights present,Fine without high winds,Slight,Slight
32P0331,425706,435409,True,2016-02-25,2016,2,Thursday,8,840,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32P0348,428562,434527,True,2016-02-25,2016,2,Thursday,9,920,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32P0348,428562,434527,True,2016-02-25,2016,2,Thursday,9,920,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32P0435,420486,445127,True,2016-02-25,2016,2,Thursday,10,1010,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32P0482,430346,435926,True,2016-02-25,2016,2,Thursday,10,1050,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32P0687,435854,426139,True,2016-02-25,2016,2,Thursday,13,1305,3,3+,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32P0800,430517,439248,True,2016-02-25,2016,2,Thursday,14,1405,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32P1002,433150,435254,True,2016-02-25,2016,2,Thursday,15,1550,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32P1022,436353,433731,True,2016-02-25,2016,2,Thursday,15,1545,1,1,2,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
32P1022,436353,433731,True,2016-02-25,2016,2,Thursday,15,1545,1,1,2,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
32P1428,421064,434481,True,2016-02-25,2016,2,Thursday,18,1810,2,2,1,Unclassified,Dry,Darkness: street lighting unknown,Unknown,Slight,Slight
32Q0170,419988,441167,True,2016-02-26,2016,2,Friday,6,647,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
32Q0653,430770,433455,True,2016-02-26,2016,2,Friday,13,1300,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32Q0711,440665,446078,True,2016-02-26,2016,2,Friday,13,1340,4,3+,4,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32Q0711,440665,446078,True,2016-02-26,2016,2,Friday,13,1340,4,3+,4,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32Q0711,440665,446078,True,2016-02-26,2016,2,Friday,13,1340,4,3+,4,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32Q0711,440665,446078,True,2016-02-26,2016,2,Friday,13,1340,4,3+,4,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32Q0967,433838,434449,True,2016-02-28,2016,2,Sunday,15,1540,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
32Q0978,433869,436509,True,2016-02-26,2016,2,Friday,15,1525,1,1,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
32Q1456,424683,438564,True,2016-02-27,2016,2,Saturday,20,2017,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Serious,Serious
32Q1721,429595,435397,True,2016-02-26,2016,2,Friday,22,2235,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
32R0027,425057,433281,True,2016-02-27,2016,2,Saturday,0,11,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
32R0154,431623,426334,True,2016-02-27,2016,2,Saturday,2,206,2,2,5,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32R0154,431623,426334,True,2016-02-27,2016,2,Saturday,2,206,2,2,5,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32R0154,431623,426334,True,2016-02-27,2016,2,Saturday,2,206,2,2,5,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32R0154,431623,426334,True,2016-02-27,2016,2,Saturday,2,206,2,2,5,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32R0154,431623,426334,True,2016-02-27,2016,2,Saturday,2,206,2,2,5,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32R1322,429584,435583,True,2016-02-27,2016,2,Saturday,19,1915,1,1,1,Unclassified,Dry,Darkness: no street lighting,Fine without high winds,Serious,Serious
32R1361,427743,425799,True,2016-02-27,2016,2,Saturday,19,1940,2,2,4,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32R1361,427743,425799,True,2016-02-27,2016,2,Saturday,19,1940,2,2,4,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32R1361,427743,425799,True,2016-02-27,2016,2,Saturday,19,1940,2,2,4,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32R1361,427743,425799,True,2016-02-27,2016,2,Saturday,19,1940,2,2,4,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32S0671,437977,429964,True,2016-02-28,2016,2,Sunday,10,1037,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32S0952,424767,435352,True,2016-02-28,2016,2,Sunday,14,1432,3,3+,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32S1276,426139,437275,True,2016-02-28,2016,2,Sunday,17,1730,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32S1329,430998,430603,True,2016-02-28,2016,2,Sunday,18,1810,2,2,4,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32S1329,430998,430603,True,2016-02-28,2016,2,Sunday,18,1810,2,2,4,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
32S1329,430998,430603,True,2016-02-28,2016,2,Sunday,18,1810,2,2,4,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32S1329,430998,430603,True,2016-02-28,2016,2,Sunday,18,1810,2,2,4,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32S1488,430429,430997,True,2016-02-28,2016,2,Sunday,19,1945,2,2,2,Motorway,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32S1488,430429,430997,True,2016-02-28,2016,2,Sunday,19,1945,2,2,2,Motorway,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32S1796,439308,426154,True,2016-02-28,2016,2,Sunday,23,2348,2,2,1,B,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
32T0243,428027,426413,True,2016-02-29,2016,2,Monday,8,825,3,3+,1,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32T0646,427933,426301,True,2016-02-29,2016,2,Monday,13,1300,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32T0862,424772,435869,True,2016-02-29,2016,2,Monday,14,1445,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32T1043,430436,430787,True,2016-02-29,2016,2,Monday,16,1630,2,2,1,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32T1423,424776,434078,True,2016-02-29,2016,2,Monday,19,1950,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
32T1533,421952,436533,True,2016-02-29,2016,2,Monday,20,2059,2,2,2,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
32T1533,421952,436533,True,2016-02-29,2016,2,Monday,20,2059,2,2,2,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3310258,443655,437652,True,2016-03-01,2016,3,Tuesday,8,855,1,1,1,A(M),Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3310294,427620,433951,True,2016-03-01,2016,3,Tuesday,9,910,2,2,1,Unclassified,Dry,Daylight: street lights present,Raining without high winds,Slight,Slight
3310740,424049,435487,True,2016-03-01,2016,3,Tuesday,13,1352,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3311182,430959,435871,True,2016-03-01,2016,3,Tuesday,17,1755,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3311442,430221,432990,True,2016-03-01,2016,3,Tuesday,19,1951,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
3320182,430335,439815,True,2016-03-02,2016,3,Wednesday,7,730,1,1,1,Unclassified,Frost / Ice,Daylight: street lights present,Unknown,Slight,Slight
3320201,426441,428146,True,2016-03-02,2016,3,Wednesday,7,737,3,3+,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3320255,431556,435177,True,2016-03-02,2016,3,Wednesday,8,853,1,1,1,A,Snow,Daylight: street lights present,Snowing without high winds,Serious,Serious
3320317,441601,448977,True,2016-03-02,2016,3,Wednesday,9,932,3,3+,3,Unclassified,Snow,Daylight: street lights present,Unknown,Slight,Slight
3320317,441601,448977,True,2016-03-02,2016,3,Wednesday,9,932,3,3+,3,Unclassified,Snow,Daylight: street lights present,Unknown,Slight,Slight
3320317,441601,448977,True,2016-03-02,2016,3,Wednesday,9,932,3,3+,3,Unclassified,Snow,Daylight: street lights present,Unknown,Slight,Slight
3320331,431201,440854,True,2016-03-02,2016,3,Wednesday,9,935,1,1,1,A,Snow,Daylight: street lights present,Snowing without high winds,Slight,Slight
3320404,429963,432509,True,2016-03-02,2016,3,Wednesday,9,930,2,2,2,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3320404,429963,432509,True,2016-03-02,2016,3,Wednesday,9,930,2,2,2,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3320438,433452,434124,True,2016-03-02,2016,3,Wednesday,10,1025,2,2,1,Unclassified,Frost / Ice,Daylight: street lights present,Unknown,Slight,Slight
3320582,435923,428214,True,2016-03-02,2016,3,Wednesday,11,1135,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3320615,440279,449563,True,2016-03-02,2016,3,Wednesday,6,615,2,2,1,B,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3320826,420655,440393,True,2016-03-02,2016,3,Wednesday,14,1400,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3320906,422951,433067,True,2016-03-02,2016,3,Wednesday,15,1512,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3320943,427654,436653,True,2016-03-01,2016,3,Tuesday,17,1700,3,3+,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3321026,423226,435058,True,2016-03-02,2016,3,Wednesday,16,1617,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3321204,427983,435228,True,2016-03-02,2016,3,Wednesday,17,1737,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3330227,424691,434962,True,2016-03-03,2016,3,Thursday,7,745,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3331696,433053,433994,True,2016-03-03,2016,3,Thursday,21,2100,2,2,1,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3331766,425730,442965,True,2016-03-03,2016,3,Thursday,22,2224,3,3+,1,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3340376,426173,427426,True,2016-03-04,2016,3,Friday,9,934,2,2,1,Unclassified,Frost / Ice,Daylight: street lights present,Snowing without high winds,Slight,Slight
3340675,431658,440509,True,2016-03-03,2016,3,Thursday,14,1400,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3350692,440895,448718,True,2016-03-05,2016,3,Saturday,12,1238,2,2,2,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3350692,440895,448718,True,2016-03-05,2016,3,Saturday,12,1238,2,2,2,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3350717,430475,431752,True,2016-03-05,2016,3,Saturday,12,1253,2,2,1,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3351037,430659,434702,True,2016-03-05,2016,3,Saturday,16,1610,2,2,2,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3351037,430659,434702,True,2016-03-05,2016,3,Saturday,16,1610,2,2,2,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3360593,428697,429546,True,2016-03-06,2016,3,Sunday,11,1115,2,2,6,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3360593,428697,429546,True,2016-03-06,2016,3,Sunday,11,1115,2,2,6,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3360593,428697,429546,True,2016-03-06,2016,3,Sunday,11,1115,2,2,6,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3360593,428697,429546,True,2016-03-06,2016,3,Sunday,11,1115,2,2,6,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3360593,428697,429546,True,2016-03-06,2016,3,Sunday,11,1115,2,2,6,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3360593,428697,429546,True,2016-03-06,2016,3,Sunday,11,1115,2,2,6,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3360648,426949,433344,True,2016-03-06,2016,3,Sunday,11,1155,2,2,2,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3360648,426949,433344,True,2016-03-06,2016,3,Sunday,11,1155,2,2,2,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3361088,428578,432990,True,2016-03-06,2016,3,Sunday,16,1645,3,3+,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3361088,428578,432990,True,2016-03-06,2016,3,Sunday,16,1645,3,3+,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3361232,419631,444880,True,2016-03-06,2016,3,Sunday,17,1755,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3361549,428837,440134,True,2016-03-06,2016,3,Sunday,15,1515,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3361675,431899,434792,True,2016-03-06,2016,3,Sunday,23,2302,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3370178,430637,433678,True,2016-03-07,2016,3,Monday,7,718,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3370184,441291,428176,True,2016-03-07,2016,3,Monday,7,727,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3370235,428872,431633,True,2016-03-07,2016,3,Monday,7,740,2,2,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3370235,428872,431633,True,2016-03-07,2016,3,Monday,7,740,2,2,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3370266,430962,435766,True,2016-03-07,2016,3,Monday,8,840,1,1,4,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3370266,430962,435766,True,2016-03-07,2016,3,Monday,8,840,1,1,4,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3370266,430962,435766,True,2016-03-07,2016,3,Monday,8,840,1,1,4,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3370266,430962,435766,True,2016-03-07,2016,3,Monday,8,840,1,1,4,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3370389,429059,433858,True,2016-03-07,2016,3,Monday,8,825,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3371009,438330,430260,True,2016-03-07,2016,3,Monday,15,1555,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3371018,442982,431717,True,2016-03-07,2016,3,Monday,16,1600,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3371081,426223,432785,True,2016-03-07,2016,3,Monday,16,1630,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3371323,424775,425469,True,2016-03-07,2016,3,Monday,18,1833,2,2,1,Unclassified,Dry,Darkness: street lighting unknown,Unknown,Slight,Slight
3371397,427100,433694,True,2016-03-07,2016,3,Monday,18,1820,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3380981,435201,434868,True,2016-02-16,2016,2,Tuesday,17,1720,2,2,1,Unclassified,Dry,Darkness: street lighting unknown,Unknown,Slight,Slight
3390203,426316,437709,True,2016-03-09,2016,3,Wednesday,8,801,2,2,2,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3390203,426316,437709,True,2016-03-09,2016,3,Wednesday,8,801,2,2,2,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3390252,430850,435449,True,2016-03-09,2016,3,Wednesday,8,844,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3390679,429623,434237,True,2016-03-09,2016,3,Wednesday,13,1340,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Serious,Serious
3390786,426032,435589,True,2016-03-09,2016,3,Wednesday,15,1500,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3390830,425172,432372,True,2016-03-09,2016,3,Wednesday,15,1526,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3390843,430291,433534,True,2016-03-09,2016,3,Wednesday,14,1440,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
33A0255,427184,434758,True,2016-03-10,2016,3,Thursday,7,715,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
33A1079,430983,434451,True,2016-03-10,2016,3,Thursday,16,1630,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
33A1209,430409,431031,True,2016-03-10,2016,3,Thursday,17,1730,2,2,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33A1209,430409,431031,True,2016-03-10,2016,3,Thursday,17,1730,2,2,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
33A1810,428897,435510,True,2016-03-10,2016,3,Thursday,23,2324,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
